impression_id,clicked,lead,converted,stage
58272,0,0,0,Impression
58273,0,0,0,Impression
58274,0,0,0,Impression
58275,0,0,0,Impression
58276,0,0,0,Impression
58277,0,0,0,Impression
58278,0,0,0,Impression
58279,0,0,0,Impression
58280,0,0,0,Impression
58281,0,0,0,Impression
58282,0,0,0,Impression
58283,0,0,0,Impression
58284,0,0,0,Impression
58285,0,0,0,Impression
58286,0,0,0,Impression
58287,0,0,0,Impression
58288,0,0,0,Impression
58289,0,0,0,Impression
58290,0,0,0,Impression
58291,0,0,0,Impression
58292,0,0,0,Impression
58293,0,0,0,Impression
58294,0,0,0,Impression
58295,0,0,0,Impression
58296,0,0,0,Impression
58297,0,0,0,Impression
58298,0,0,0,Impression
58299,0,0,0,Impression
58300,0,0,0,Impression
58301,0,0,0,Impression
58302,0,0,0,Impression
58303,1,0,0,Click
58304,0,0,0,Impression
58305,0,0,0,Impression
58306,0,0,0,Impression
58307,0,0,0,Impression
58308,0,0,0,Impression
58309,0,0,0,Impression
58310,0,0,0,Impression
58311,0,0,0,Impression
58312,0,0,0,Impression
58313,0,0,0,Impression
58314,0,0,0,Impression
58315,0,0,0,Impression
58316,0,0,0,Impression
58317,0,0,0,Impression
58318,0,0,0,Impression
58319,0,0,0,Impression
58320,0,0,0,Impression
58321,0,0,0,Impression
58322,0,0,0,Impression
58323,1,0,0,Click
58324,0,0,0,Impression
58325,0,0,0,Impression
58326,0,0,0,Impression
58327,0,0,0,Impression
58328,0,0,0,Impression
58329,0,0,0,Impression
58330,0,0,0,Impression
58331,0,0,0,Impression
58332,0,0,0,Impression
58333,0,0,0,Impression
58334,0,0,0,Impression
58335,0,0,0,Impression
58336,0,0,0,Impression
58337,0,0,0,Impression
58338,0,0,0,Impression
58339,0,0,0,Impression
58340,0,0,0,Impression
58341,0,0,0,Impression
58342,0,0,0,Impression
58343,0,0,0,Impression
58344,0,0,0,Impression
58345,0,0,0,Impression
58346,0,0,0,Impression
58347,0,0,0,Impression
58348,0,0,0,Impression
58349,0,0,0,Impression
58350,0,0,0,Impression
58351,0,0,0,Impression
58352,0,0,0,Impression
58353,0,0,0,Impression
58354,0,0,0,Impression
58355,0,0,0,Impression
58356,0,0,0,Impression
58357,0,0,0,Impression
58358,0,0,0,Impression
58359,0,0,0,Impression
58360,0,0,0,Impression
58361,0,0,0,Impression
58362,0,0,0,Impression
58363,0,0,0,Impression
58364,0,0,0,Impression
58365,0,0,0,Impression
58366,0,0,0,Impression
58367,0,0,0,Impression
58368,0,0,0,Impression
58369,0,0,0,Impression
58370,0,0,0,Impression
58371,0,0,0,Impression
58372,0,0,0,Impression
58373,0,0,0,Impression
58374,0,0,0,Impression
58375,0,0,0,Impression
58376,0,0,0,Impression
58377,0,0,0,Impression
58378,0,0,0,Impression
58379,0,0,0,Impression
58380,0,0,0,Impression
58381,1,1,0,Lead
58382,0,0,0,Impression
58383,0,0,0,Impression
58384,0,0,0,Impression
58385,0,0,0,Impression
58386,0,0,0,Impression
58387,0,0,0,Impression
58388,0,0,0,Impression
58389,0,0,0,Impression
58390,0,0,0,Impression
58391,0,0,0,Impression
58392,0,0,0,Impression
58393,0,0,0,Impression
58394,0,0,0,Impression
58395,0,0,0,Impression
58396,1,0,0,Click
58397,0,0,0,Impression
58398,0,0,0,Impression
58399,0,0,0,Impression
58400,0,0,0,Impression
58401,0,0,0,Impression
58402,0,0,0,Impression
58403,0,0,0,Impression
58404,0,0,0,Impression
58405,0,0,0,Impression
58406,0,0,0,Impression
58407,0,0,0,Impression
58408,0,0,0,Impression
58409,0,0,0,Impression
58410,0,0,0,Impression
58411,0,0,0,Impression
58412,0,0,0,Impression
58413,0,0,0,Impression
58414,0,0,0,Impression
58415,0,0,0,Impression
58416,0,0,0,Impression
58417,0,0,0,Impression
58418,0,0,0,Impression
58419,0,0,0,Impression
58420,0,0,0,Impression
58421,0,0,0,Impression
58422,0,0,0,Impression
58423,0,0,0,Impression
58424,0,0,0,Impression
58425,0,0,0,Impression
58426,0,0,0,Impression
58427,0,0,0,Impression
58428,0,0,0,Impression
58429,0,0,0,Impression
58430,0,0,0,Impression
58431,0,0,0,Impression
58432,0,0,0,Impression
58433,0,0,0,Impression
58434,0,0,0,Impression
58435,0,0,0,Impression
58436,0,0,0,Impression
58437,0,0,0,Impression
58438,0,0,0,Impression
58439,0,0,0,Impression
58440,0,0,0,Impression
58441,0,0,0,Impression
58442,0,0,0,Impression
58443,0,0,0,Impression
58444,0,0,0,Impression
58445,0,0,0,Impression
58446,0,0,0,Impression
58447,0,0,0,Impression
58448,0,0,0,Impression
58449,0,0,0,Impression
58450,0,0,0,Impression
58451,0,0,0,Impression
58452,0,0,0,Impression
58453,0,0,0,Impression
58454,0,0,0,Impression
58455,0,0,0,Impression
58456,0,0,0,Impression
58457,0,0,0,Impression
58458,0,0,0,Impression
58459,0,0,0,Impression
58460,0,0,0,Impression
58461,0,0,0,Impression
58462,0,0,0,Impression
58463,0,0,0,Impression
58464,0,0,0,Impression
58465,0,0,0,Impression
58466,0,0,0,Impression
58467,0,0,0,Impression
58468,0,0,0,Impression
58469,0,0,0,Impression
58470,0,0,0,Impression
58471,0,0,0,Impression
58472,1,0,0,Click
58473,0,0,0,Impression
58474,0,0,0,Impression
58475,0,0,0,Impression
58476,0,0,0,Impression
58477,0,0,0,Impression
58478,0,0,0,Impression
58479,0,0,0,Impression
58480,0,0,0,Impression
58481,0,0,0,Impression
58482,0,0,0,Impression
58483,0,0,0,Impression
58484,0,0,0,Impression
58485,0,0,0,Impression
58486,0,0,0,Impression
58487,0,0,0,Impression
58488,0,0,0,Impression
58489,0,0,0,Impression
58490,0,0,0,Impression
58491,0,0,0,Impression
58492,0,0,0,Impression
58493,0,0,0,Impression
58494,0,0,0,Impression
58495,0,0,0,Impression
58496,0,0,0,Impression
58497,0,0,0,Impression
58498,0,0,0,Impression
58499,0,0,0,Impression
58500,0,0,0,Impression
58501,0,0,0,Impression
58502,0,0,0,Impression
58503,0,0,0,Impression
58504,0,0,0,Impression
58505,0,0,0,Impression
58506,0,0,0,Impression
58507,0,0,0,Impression
58508,0,0,0,Impression
58509,1,0,0,Click
58510,0,0,0,Impression
58511,0,0,0,Impression
58512,0,0,0,Impression
58513,0,0,0,Impression
58514,0,0,0,Impression
58515,0,0,0,Impression
58516,0,0,0,Impression
58517,0,0,0,Impression
58518,0,0,0,Impression
58519,0,0,0,Impression
58520,0,0,0,Impression
58521,0,0,0,Impression
58522,0,0,0,Impression
58523,0,0,0,Impression
58524,0,0,0,Impression
58525,0,0,0,Impression
58526,0,0,0,Impression
58527,0,0,0,Impression
58528,0,0,0,Impression
58529,0,0,0,Impression
58530,0,0,0,Impression
58531,0,0,0,Impression
58532,0,0,0,Impression
58533,0,0,0,Impression
58534,0,0,0,Impression
58535,1,1,0,Lead
58536,0,0,0,Impression
58537,0,0,0,Impression
58538,0,0,0,Impression
58539,0,0,0,Impression
58540,0,0,0,Impression
58541,0,0,0,Impression
58542,0,0,0,Impression
58543,0,0,0,Impression
58544,0,0,0,Impression
58545,0,0,0,Impression
58546,0,0,0,Impression
58547,0,0,0,Impression
58548,0,0,0,Impression
58549,0,0,0,Impression
58550,0,0,0,Impression
58551,0,0,0,Impression
58552,0,0,0,Impression
58553,0,0,0,Impression
58554,0,0,0,Impression
58555,0,0,0,Impression
58556,0,0,0,Impression
58557,0,0,0,Impression
58558,0,0,0,Impression
58559,0,0,0,Impression
58560,0,0,0,Impression
58561,0,0,0,Impression
58562,0,0,0,Impression
58563,0,0,0,Impression
58564,0,0,0,Impression
58565,0,0,0,Impression
58566,0,0,0,Impression
58567,0,0,0,Impression
58568,0,0,0,Impression
58569,0,0,0,Impression
58570,0,0,0,Impression
58571,0,0,0,Impression
58572,0,0,0,Impression
58573,0,0,0,Impression
58574,0,0,0,Impression
58575,0,0,0,Impression
58576,0,0,0,Impression
58577,0,0,0,Impression
58578,0,0,0,Impression
58579,0,0,0,Impression
58580,0,0,0,Impression
58581,0,0,0,Impression
58582,0,0,0,Impression
58583,0,0,0,Impression
58584,0,0,0,Impression
58585,0,0,0,Impression
58586,0,0,0,Impression
58587,0,0,0,Impression
58588,0,0,0,Impression
58589,0,0,0,Impression
58590,0,0,0,Impression
58591,0,0,0,Impression
58592,0,0,0,Impression
58593,0,0,0,Impression
58594,0,0,0,Impression
58595,0,0,0,Impression
58596,0,0,0,Impression
58597,0,0,0,Impression
58598,0,0,0,Impression
58599,0,0,0,Impression
58600,0,0,0,Impression
58601,0,0,0,Impression
58602,0,0,0,Impression
58603,0,0,0,Impression
58604,0,0,0,Impression
58605,0,0,0,Impression
58606,0,0,0,Impression
58607,0,0,0,Impression
58608,0,0,0,Impression
58609,0,0,0,Impression
58610,0,0,0,Impression
58611,0,0,0,Impression
58612,0,0,0,Impression
58613,0,0,0,Impression
58614,0,0,0,Impression
58615,0,0,0,Impression
58616,0,0,0,Impression
58617,0,0,0,Impression
58618,0,0,0,Impression
58619,0,0,0,Impression
58620,0,0,0,Impression
58621,0,0,0,Impression
58622,0,0,0,Impression
58623,0,0,0,Impression
58624,0,0,0,Impression
58625,0,0,0,Impression
58626,0,0,0,Impression
58627,0,0,0,Impression
58628,0,0,0,Impression
58629,0,0,0,Impression
58630,0,0,0,Impression
58631,0,0,0,Impression
58632,0,0,0,Impression
58633,0,0,0,Impression
58634,0,0,0,Impression
58635,0,0,0,Impression
58636,0,0,0,Impression
58637,0,0,0,Impression
58638,0,0,0,Impression
58639,0,0,0,Impression
58640,0,0,0,Impression
58641,0,0,0,Impression
58642,0,0,0,Impression
58643,0,0,0,Impression
58644,0,0,0,Impression
58645,0,0,0,Impression
58646,0,0,0,Impression
58647,0,0,0,Impression
58648,0,0,0,Impression
58649,0,0,0,Impression
58650,0,0,0,Impression
58651,0,0,0,Impression
58652,0,0,0,Impression
58653,0,0,0,Impression
58654,0,0,0,Impression
58655,0,0,0,Impression
58656,0,0,0,Impression
58657,0,0,0,Impression
58658,0,0,0,Impression
58659,0,0,0,Impression
58660,0,0,0,Impression
58661,0,0,0,Impression
58662,0,0,0,Impression
58663,0,0,0,Impression
58664,0,0,0,Impression
58665,0,0,0,Impression
58666,0,0,0,Impression
58667,0,0,0,Impression
58668,0,0,0,Impression
58669,0,0,0,Impression
58670,0,0,0,Impression
58671,0,0,0,Impression
58672,0,0,0,Impression
58673,0,0,0,Impression
58674,0,0,0,Impression
58675,0,0,0,Impression
58676,0,0,0,Impression
58677,0,0,0,Impression
58678,0,0,0,Impression
58679,0,0,0,Impression
58680,0,0,0,Impression
58681,0,0,0,Impression
58682,0,0,0,Impression
58683,0,0,0,Impression
58684,0,0,0,Impression
58685,0,0,0,Impression
58686,0,0,0,Impression
58687,0,0,0,Impression
58688,0,0,0,Impression
58689,0,0,0,Impression
58690,0,0,0,Impression
58691,0,0,0,Impression
58692,0,0,0,Impression
58693,0,0,0,Impression
58694,0,0,0,Impression
58695,0,0,0,Impression
58696,0,0,0,Impression
58697,0,0,0,Impression
58698,0,0,0,Impression
58699,1,0,0,Click
58700,0,0,0,Impression
58701,0,0,0,Impression
58702,0,0,0,Impression
58703,0,0,0,Impression
58704,0,0,0,Impression
58705,0,0,0,Impression
58706,0,0,0,Impression
58707,0,0,0,Impression
58708,0,0,0,Impression
58709,0,0,0,Impression
58710,0,0,0,Impression
58711,0,0,0,Impression
58712,0,0,0,Impression
58713,0,0,0,Impression
58714,0,0,0,Impression
58715,0,0,0,Impression
58716,0,0,0,Impression
58717,0,0,0,Impression
58718,0,0,0,Impression
58719,0,0,0,Impression
58720,0,0,0,Impression
58721,0,0,0,Impression
58722,1,0,0,Click
58723,0,0,0,Impression
58724,0,0,0,Impression
58725,0,0,0,Impression
58726,0,0,0,Impression
58727,0,0,0,Impression
58728,0,0,0,Impression
58729,0,0,0,Impression
58730,0,0,0,Impression
58731,0,0,0,Impression
58732,0,0,0,Impression
58733,0,0,0,Impression
58734,0,0,0,Impression
58735,0,0,0,Impression
58736,0,0,0,Impression
58737,0,0,0,Impression
58738,0,0,0,Impression
58739,0,0,0,Impression
58740,0,0,0,Impression
58741,0,0,0,Impression
58742,0,0,0,Impression
58743,0,0,0,Impression
58744,0,0,0,Impression
58745,0,0,0,Impression
58746,0,0,0,Impression
58747,1,0,0,Click
58748,0,0,0,Impression
58749,0,0,0,Impression
58750,0,0,0,Impression
58751,0,0,0,Impression
58752,0,0,0,Impression
58753,0,0,0,Impression
58754,1,1,0,Lead
58755,0,0,0,Impression
58756,0,0,0,Impression
58757,0,0,0,Impression
58758,0,0,0,Impression
58759,0,0,0,Impression
58760,0,0,0,Impression
58761,0,0,0,Impression
58762,0,0,0,Impression
58763,0,0,0,Impression
58764,0,0,0,Impression
58765,0,0,0,Impression
58766,0,0,0,Impression
58767,0,0,0,Impression
58768,0,0,0,Impression
58769,0,0,0,Impression
58770,0,0,0,Impression
58771,0,0,0,Impression
58772,0,0,0,Impression
58773,0,0,0,Impression
58774,0,0,0,Impression
58775,0,0,0,Impression
58776,0,0,0,Impression
58777,0,0,0,Impression
58778,0,0,0,Impression
58779,0,0,0,Impression
58780,0,0,0,Impression
58781,0,0,0,Impression
58782,0,0,0,Impression
58783,0,0,0,Impression
58784,0,0,0,Impression
58785,0,0,0,Impression
58786,0,0,0,Impression
58787,0,0,0,Impression
58788,0,0,0,Impression
58789,0,0,0,Impression
58790,0,0,0,Impression
58791,0,0,0,Impression
58792,0,0,0,Impression
58793,0,0,0,Impression
58794,0,0,0,Impression
58795,1,0,0,Click
58796,0,0,0,Impression
58797,0,0,0,Impression
58798,0,0,0,Impression
58799,0,0,0,Impression
58800,0,0,0,Impression
58801,0,0,0,Impression
58802,0,0,0,Impression
58803,0,0,0,Impression
58804,0,0,0,Impression
58805,0,0,0,Impression
58806,0,0,0,Impression
58807,0,0,0,Impression
58808,0,0,0,Impression
58809,0,0,0,Impression
58810,0,0,0,Impression
58811,0,0,0,Impression
58812,0,0,0,Impression
58813,0,0,0,Impression
58814,0,0,0,Impression
58815,0,0,0,Impression
58816,0,0,0,Impression
58817,0,0,0,Impression
58818,0,0,0,Impression
58819,0,0,0,Impression
58820,0,0,0,Impression
58821,0,0,0,Impression
58822,0,0,0,Impression
58823,0,0,0,Impression
58824,0,0,0,Impression
58825,0,0,0,Impression
58826,0,0,0,Impression
58827,0,0,0,Impression
58828,0,0,0,Impression
58829,0,0,0,Impression
58830,0,0,0,Impression
58831,0,0,0,Impression
58832,0,0,0,Impression
58833,0,0,0,Impression
58834,0,0,0,Impression
58835,0,0,0,Impression
58836,0,0,0,Impression
58837,0,0,0,Impression
58838,0,0,0,Impression
58839,0,0,0,Impression
58840,0,0,0,Impression
58841,0,0,0,Impression
58842,0,0,0,Impression
58843,0,0,0,Impression
58844,0,0,0,Impression
58845,0,0,0,Impression
58846,0,0,0,Impression
58847,0,0,0,Impression
58848,0,0,0,Impression
58849,0,0,0,Impression
58850,0,0,0,Impression
58851,0,0,0,Impression
58852,0,0,0,Impression
58853,0,0,0,Impression
58854,0,0,0,Impression
58855,0,0,0,Impression
58856,0,0,0,Impression
58857,0,0,0,Impression
58858,0,0,0,Impression
58859,0,0,0,Impression
58860,0,0,0,Impression
58861,0,0,0,Impression
58862,0,0,0,Impression
58863,0,0,0,Impression
58864,0,0,0,Impression
58865,0,0,0,Impression
58866,0,0,0,Impression
58867,0,0,0,Impression
58868,0,0,0,Impression
58869,0,0,0,Impression
58870,0,0,0,Impression
58871,0,0,0,Impression
58872,0,0,0,Impression
58873,0,0,0,Impression
58874,0,0,0,Impression
58875,0,0,0,Impression
58876,0,0,0,Impression
58877,0,0,0,Impression
58878,0,0,0,Impression
58879,0,0,0,Impression
58880,0,0,0,Impression
58881,0,0,0,Impression
58882,0,0,0,Impression
58883,0,0,0,Impression
58884,0,0,0,Impression
58885,0,0,0,Impression
58886,0,0,0,Impression
58887,0,0,0,Impression
58888,0,0,0,Impression
58889,0,0,0,Impression
58890,0,0,0,Impression
58891,0,0,0,Impression
58892,0,0,0,Impression
58893,0,0,0,Impression
58894,0,0,0,Impression
58895,0,0,0,Impression
58896,0,0,0,Impression
58897,0,0,0,Impression
58898,0,0,0,Impression
58899,0,0,0,Impression
58900,0,0,0,Impression
58901,0,0,0,Impression
58902,0,0,0,Impression
58903,0,0,0,Impression
58904,1,0,0,Click
58905,0,0,0,Impression
58906,0,0,0,Impression
58907,0,0,0,Impression
58908,0,0,0,Impression
58909,0,0,0,Impression
58910,0,0,0,Impression
58911,0,0,0,Impression
58912,0,0,0,Impression
58913,0,0,0,Impression
58914,1,0,0,Click
58915,0,0,0,Impression
58916,0,0,0,Impression
58917,0,0,0,Impression
58918,0,0,0,Impression
58919,0,0,0,Impression
58920,0,0,0,Impression
58921,0,0,0,Impression
58922,0,0,0,Impression
58923,0,0,0,Impression
58924,0,0,0,Impression
58925,0,0,0,Impression
58926,0,0,0,Impression
58927,0,0,0,Impression
58928,0,0,0,Impression
58929,0,0,0,Impression
58930,0,0,0,Impression
58931,0,0,0,Impression
58932,0,0,0,Impression
58933,0,0,0,Impression
58934,0,0,0,Impression
58935,0,0,0,Impression
58936,0,0,0,Impression
58937,0,0,0,Impression
58938,0,0,0,Impression
58939,0,0,0,Impression
58940,0,0,0,Impression
58941,0,0,0,Impression
58942,0,0,0,Impression
58943,0,0,0,Impression
58944,0,0,0,Impression
58945,0,0,0,Impression
58946,0,0,0,Impression
58947,0,0,0,Impression
58948,0,0,0,Impression
58949,0,0,0,Impression
58950,0,0,0,Impression
58951,0,0,0,Impression
58952,0,0,0,Impression
58953,0,0,0,Impression
58954,0,0,0,Impression
58955,0,0,0,Impression
58956,0,0,0,Impression
58957,0,0,0,Impression
58958,0,0,0,Impression
58959,0,0,0,Impression
58960,0,0,0,Impression
58961,0,0,0,Impression
58962,0,0,0,Impression
58963,0,0,0,Impression
58964,0,0,0,Impression
58965,1,0,0,Click
58966,0,0,0,Impression
58967,0,0,0,Impression
58968,0,0,0,Impression
58969,0,0,0,Impression
58970,0,0,0,Impression
58971,0,0,0,Impression
58972,0,0,0,Impression
58973,0,0,0,Impression
58974,0,0,0,Impression
58975,0,0,0,Impression
58976,0,0,0,Impression
58977,0,0,0,Impression
58978,0,0,0,Impression
58979,0,0,0,Impression
58980,0,0,0,Impression
58981,0,0,0,Impression
58982,0,0,0,Impression
58983,0,0,0,Impression
58984,0,0,0,Impression
58985,0,0,0,Impression
58986,0,0,0,Impression
58987,0,0,0,Impression
58988,0,0,0,Impression
58989,0,0,0,Impression
58990,0,0,0,Impression
58991,0,0,0,Impression
58992,1,0,0,Click
58993,0,0,0,Impression
58994,0,0,0,Impression
58995,0,0,0,Impression
58996,0,0,0,Impression
58997,0,0,0,Impression
58998,0,0,0,Impression
58999,1,0,0,Click
59000,0,0,0,Impression
59001,0,0,0,Impression
59002,0,0,0,Impression
59003,0,0,0,Impression
59004,0,0,0,Impression
59005,0,0,0,Impression
59006,0,0,0,Impression
59007,0,0,0,Impression
59008,0,0,0,Impression
59009,0,0,0,Impression
59010,0,0,0,Impression
59011,0,0,0,Impression
59012,0,0,0,Impression
59013,0,0,0,Impression
59014,0,0,0,Impression
59015,0,0,0,Impression
59016,0,0,0,Impression
59017,0,0,0,Impression
59018,0,0,0,Impression
59019,0,0,0,Impression
59020,0,0,0,Impression
59021,0,0,0,Impression
59022,0,0,0,Impression
59023,0,0,0,Impression
59024,0,0,0,Impression
59025,0,0,0,Impression
59026,0,0,0,Impression
59027,0,0,0,Impression
59028,0,0,0,Impression
59029,0,0,0,Impression
59030,0,0,0,Impression
59031,0,0,0,Impression
59032,0,0,0,Impression
59033,0,0,0,Impression
59034,0,0,0,Impression
59035,1,0,0,Click
59036,0,0,0,Impression
59037,0,0,0,Impression
59038,0,0,0,Impression
59039,1,0,0,Click
59040,0,0,0,Impression
59041,0,0,0,Impression
59042,0,0,0,Impression
59043,0,0,0,Impression
59044,0,0,0,Impression
59045,0,0,0,Impression
59046,0,0,0,Impression
59047,0,0,0,Impression
59048,0,0,0,Impression
59049,0,0,0,Impression
59050,0,0,0,Impression
59051,0,0,0,Impression
59052,0,0,0,Impression
59053,0,0,0,Impression
59054,0,0,0,Impression
59055,0,0,0,Impression
59056,0,0,0,Impression
59057,0,0,0,Impression
59058,0,0,0,Impression
59059,0,0,0,Impression
59060,0,0,0,Impression
59061,0,0,0,Impression
59062,0,0,0,Impression
59063,0,0,0,Impression
59064,0,0,0,Impression
59065,0,0,0,Impression
59066,0,0,0,Impression
59067,0,0,0,Impression
59068,0,0,0,Impression
59069,0,0,0,Impression
59070,0,0,0,Impression
59071,0,0,0,Impression
59072,0,0,0,Impression
59073,0,0,0,Impression
59074,0,0,0,Impression
59075,0,0,0,Impression
59076,0,0,0,Impression
59077,0,0,0,Impression
59078,0,0,0,Impression
59079,0,0,0,Impression
59080,0,0,0,Impression
59081,0,0,0,Impression
59082,0,0,0,Impression
59083,0,0,0,Impression
59084,0,0,0,Impression
59085,0,0,0,Impression
59086,0,0,0,Impression
59087,0,0,0,Impression
59088,0,0,0,Impression
59089,0,0,0,Impression
59090,0,0,0,Impression
59091,0,0,0,Impression
59092,0,0,0,Impression
59093,0,0,0,Impression
59094,0,0,0,Impression
59095,0,0,0,Impression
59096,0,0,0,Impression
59097,0,0,0,Impression
59098,0,0,0,Impression
59099,1,1,0,Lead
59100,0,0,0,Impression
59101,0,0,0,Impression
59102,0,0,0,Impression
59103,0,0,0,Impression
59104,0,0,0,Impression
59105,0,0,0,Impression
59106,0,0,0,Impression
59107,0,0,0,Impression
59108,0,0,0,Impression
59109,0,0,0,Impression
59110,0,0,0,Impression
59111,0,0,0,Impression
59112,0,0,0,Impression
59113,0,0,0,Impression
59114,0,0,0,Impression
59115,0,0,0,Impression
59116,0,0,0,Impression
59117,0,0,0,Impression
59118,0,0,0,Impression
59119,0,0,0,Impression
59120,0,0,0,Impression
59121,0,0,0,Impression
59122,0,0,0,Impression
59123,0,0,0,Impression
59124,0,0,0,Impression
59125,0,0,0,Impression
59126,0,0,0,Impression
59127,0,0,0,Impression
59128,0,0,0,Impression
59129,0,0,0,Impression
59130,0,0,0,Impression
59131,0,0,0,Impression
59132,0,0,0,Impression
59133,0,0,0,Impression
59134,0,0,0,Impression
59135,0,0,0,Impression
59136,0,0,0,Impression
59137,0,0,0,Impression
59138,0,0,0,Impression
59139,0,0,0,Impression
59140,0,0,0,Impression
59141,0,0,0,Impression
59142,0,0,0,Impression
59143,0,0,0,Impression
59144,0,0,0,Impression
59145,0,0,0,Impression
59146,0,0,0,Impression
59147,0,0,0,Impression
59148,0,0,0,Impression
59149,0,0,0,Impression
59150,1,0,0,Click
59151,0,0,0,Impression
59152,0,0,0,Impression
59153,0,0,0,Impression
59154,0,0,0,Impression
59155,0,0,0,Impression
59156,0,0,0,Impression
59157,0,0,0,Impression
59158,0,0,0,Impression
59159,0,0,0,Impression
59160,0,0,0,Impression
59161,0,0,0,Impression
59162,0,0,0,Impression
59163,0,0,0,Impression
59164,0,0,0,Impression
59165,0,0,0,Impression
59166,0,0,0,Impression
59167,0,0,0,Impression
59168,0,0,0,Impression
59169,0,0,0,Impression
59170,0,0,0,Impression
59171,0,0,0,Impression
59172,0,0,0,Impression
59173,0,0,0,Impression
59174,0,0,0,Impression
59175,0,0,0,Impression
59176,0,0,0,Impression
59177,0,0,0,Impression
59178,0,0,0,Impression
59179,0,0,0,Impression
59180,0,0,0,Impression
59181,0,0,0,Impression
59182,0,0,0,Impression
59183,0,0,0,Impression
59184,0,0,0,Impression
59185,0,0,0,Impression
59186,0,0,0,Impression
59187,0,0,0,Impression
59188,0,0,0,Impression
59189,0,0,0,Impression
59190,0,0,0,Impression
59191,0,0,0,Impression
59192,0,0,0,Impression
59193,0,0,0,Impression
59194,0,0,0,Impression
59195,0,0,0,Impression
59196,0,0,0,Impression
59197,0,0,0,Impression
59198,0,0,0,Impression
59199,0,0,0,Impression
59200,0,0,0,Impression
59201,0,0,0,Impression
59202,0,0,0,Impression
59203,0,0,0,Impression
59204,0,0,0,Impression
59205,0,0,0,Impression
59206,0,0,0,Impression
59207,0,0,0,Impression
59208,0,0,0,Impression
59209,0,0,0,Impression
59210,0,0,0,Impression
59211,0,0,0,Impression
59212,0,0,0,Impression
59213,0,0,0,Impression
59214,0,0,0,Impression
59215,0,0,0,Impression
59216,0,0,0,Impression
59217,0,0,0,Impression
59218,0,0,0,Impression
59219,0,0,0,Impression
59220,0,0,0,Impression
59221,0,0,0,Impression
59222,0,0,0,Impression
59223,0,0,0,Impression
59224,0,0,0,Impression
59225,0,0,0,Impression
59226,0,0,0,Impression
59227,0,0,0,Impression
59228,0,0,0,Impression
59229,0,0,0,Impression
59230,0,0,0,Impression
59231,0,0,0,Impression
59232,0,0,0,Impression
59233,0,0,0,Impression
59234,0,0,0,Impression
59235,0,0,0,Impression
59236,0,0,0,Impression
59237,0,0,0,Impression
59238,0,0,0,Impression
59239,0,0,0,Impression
59240,0,0,0,Impression
59241,0,0,0,Impression
59242,0,0,0,Impression
59243,0,0,0,Impression
59244,0,0,0,Impression
59245,0,0,0,Impression
59246,0,0,0,Impression
59247,0,0,0,Impression
59248,0,0,0,Impression
59249,0,0,0,Impression
59250,0,0,0,Impression
59251,1,0,0,Click
59252,0,0,0,Impression
59253,0,0,0,Impression
59254,0,0,0,Impression
59255,0,0,0,Impression
59256,0,0,0,Impression
59257,0,0,0,Impression
59258,0,0,0,Impression
59259,0,0,0,Impression
59260,0,0,0,Impression
59261,0,0,0,Impression
59262,0,0,0,Impression
59263,0,0,0,Impression
59264,0,0,0,Impression
59265,0,0,0,Impression
59266,0,0,0,Impression
59267,0,0,0,Impression
59268,0,0,0,Impression
59269,1,0,0,Click
59270,0,0,0,Impression
59271,0,0,0,Impression
59272,0,0,0,Impression
59273,0,0,0,Impression
59274,0,0,0,Impression
59275,0,0,0,Impression
59276,0,0,0,Impression
59277,1,0,0,Click
59278,0,0,0,Impression
59279,0,0,0,Impression
59280,0,0,0,Impression
59281,0,0,0,Impression
59282,0,0,0,Impression
59283,0,0,0,Impression
59284,0,0,0,Impression
59285,0,0,0,Impression
59286,0,0,0,Impression
59287,0,0,0,Impression
59288,0,0,0,Impression
59289,0,0,0,Impression
59290,0,0,0,Impression
59291,0,0,0,Impression
59292,0,0,0,Impression
59293,0,0,0,Impression
59294,0,0,0,Impression
59295,0,0,0,Impression
59296,0,0,0,Impression
59297,0,0,0,Impression
59298,0,0,0,Impression
59299,0,0,0,Impression
59300,0,0,0,Impression
59301,0,0,0,Impression
59302,0,0,0,Impression
59303,0,0,0,Impression
59304,0,0,0,Impression
59305,0,0,0,Impression
59306,0,0,0,Impression
59307,0,0,0,Impression
59308,0,0,0,Impression
59309,0,0,0,Impression
59310,0,0,0,Impression
59311,0,0,0,Impression
59312,0,0,0,Impression
59313,0,0,0,Impression
59314,0,0,0,Impression
59315,0,0,0,Impression
59316,0,0,0,Impression
59317,0,0,0,Impression
59318,0,0,0,Impression
59319,0,0,0,Impression
59320,0,0,0,Impression
59321,0,0,0,Impression
59322,0,0,0,Impression
59323,0,0,0,Impression
59324,0,0,0,Impression
59325,0,0,0,Impression
59326,0,0,0,Impression
59327,0,0,0,Impression
59328,0,0,0,Impression
59329,0,0,0,Impression
59330,0,0,0,Impression
59331,0,0,0,Impression
59332,0,0,0,Impression
59333,0,0,0,Impression
59334,0,0,0,Impression
59335,0,0,0,Impression
59336,0,0,0,Impression
59337,0,0,0,Impression
59338,0,0,0,Impression
59339,0,0,0,Impression
59340,0,0,0,Impression
59341,0,0,0,Impression
59342,0,0,0,Impression
59343,0,0,0,Impression
59344,0,0,0,Impression
59345,0,0,0,Impression
59346,0,0,0,Impression
59347,0,0,0,Impression
59348,0,0,0,Impression
